,transition_type,gene_segment,freq
75,3,"TRBV6-2, TRBV6-3, TRBV6-4, TRBV6-5, TRBV6-6",-2.4411380585629e-06
76,3,"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-1, TRBV6-6",-0.0016160333947683
77,3,"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",0.0036683318929851
78,3,"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6, TRBV6-1",0.0031725386519026
79,3,"TRBV6-3, TRBV6-2",-0.0012492178651811
80,3,"TRBV6-3, TRBV6-2, TRBV6-1, TRBV6-5, TRBV6-6",0.0045731365029727
81,3,"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-1, TRBV6-6",0.0044956252076543
82,3,"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-6",0.0016534102516248
83,3,"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-6, TRBV6-1",0.0086033783655923
84,3,TRBV6-4,4.798652626980017e-05
85,3,"TRBV6-4, TRBV6-1, TRBV6-5, TRBV6-6",-2.4411380585629e-06
86,3,"TRBV6-5, TRBV6-1, TRBV6-6",-0.0029073954277483
87,3,"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-3, TRBV6-8",-0.0056441531988765
88,3,"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8",0.0035032257744241
89,3,"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8, TRBV6-3",-0.0007144268651033
90,3,"TRBV6-5, TRBV6-6",-0.0007274591414517
91,3,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-3, TRBV6-8",-0.002575934325407
92,3,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8",0.0018051090054882
93,3,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-3",0.0044641032018293
94,3,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-9",0.0009761527660047
95,3,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-9, TRBV6-8",0.0008306337735692
96,3,"TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3, TRBV6-8",2.1402805363899928e-05
97,3,"TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-2, TRBV6-8",-0.0035787083938531
